,iso2_code,language,year_quarter,unique_id,num_pushers,year,quarter,gpt_available,population,num_pushers_pc,post1,post2,gpt_available_post1,gpt_available_post2,Treatment
18008,NG,C++,2022-Q4,NG-C++,2042.0,2022,12,1,178517000,1.143868651164875,1,0,1,0,1
18009,NG,C++,2023-Q1,NG-C++,1978.0,2023,13,1,178517000,1.108017723802215,1,1,1,1,1
18010,NG,C++,2023-Q2,NG-C++,2000.0,2023,14,1,178517000,1.1203414800831293,1,1,1,1,1
18011,NG,C++,2023-Q3,NG-C++,2323.0,2023,15,1,178517000,1.3012766291165547,1,1,1,1,1
18012,NG,C++,2023-Q4,NG-C++,2193.0,2023,16,1,178517000,1.2284544329111513,1,1,1,1,1
18018,NG,C,2020-Q1,NG-C,247.0,2020,1,1,178517000,0.13836217279026647,0,0,0,0,0
18019,NG,C,2020-Q2,NG-C,288.0,2020,2,1,178517000,0.16132917313197062,0,0,0,0,0
18020,NG,C,2020-Q3,NG-C,292.0,2020,3,1,178517000,0.1635698560921369,0,0,0,0,0
18021,NG,C,2020-Q4,NG-C,361.0,2020,4,1,178517000,0.20222163715500485,0,0,0,0,0
18022,NG,C,2021-Q1,NG-C,318.0,2021,5,1,178517000,0.17813429533321756,0,0,0,0,0
18023,NG,C,2021-Q2,NG-C,555.0,2021,6,1,178517000,0.3108947607230684,0,0,0,0,0
18024,NG,C,2021-Q3,NG-C,765.0,2021,7,1,178517000,0.42853061613179694,0,0,0,0,0
18025,NG,C,2021-Q4,NG-C,756.0,2021,8,1,178517000,0.42348907947142284,0,0,0,0,0
18026,NG,C,2022-Q1,NG-C,2672.0,2022,9,1,178517000,1.4967762173910608,0,0,0,0,0
18027,NG,C,2022-Q2,NG-C,5368.0,2022,10,1,178517000,3.0069965325431194,0,0,0,0,0
18028,NG,C,2022-Q3,NG-C,11635.0,2022,11,1,178517000,6.517586560383604,0,0,0,0,0
18029,NG,C,2022-Q4,NG-C,13583.0,2022,12,1,178517000,7.608799161984573,1,0,1,0,1
18030,NG,C,2023-Q1,NG-C,13442.0,2023,13,1,178517000,7.5298150876387115,1,1,1,1,1
18031,NG,C,2023-Q2,NG-C,11258.0,2023,14,1,178517000,6.306402191387935,1,1,1,1,1
18032,NG,C,2023-Q3,NG-C,10375.0,2023,15,1,178517000,5.811771427931233,1,1,1,1,1
18033,NG,C,2023-Q4,NG-C,7444.0,2023,16,1,178517000,4.1699109888694075,1,1,1,1,1
18039,NG,Go,2020-Q1,NG-Go,293.0,2020,1,1,178517000,0.16413002683217845,0,0,0,0,0
18040,NG,Go,2020-Q2,NG-Go,376.0,2020,2,1,178517000,0.21062419825562834,0,0,0,0,0
18041,NG,Go,2020-Q3,NG-Go,337.0,2020,3,1,178517000,0.1887775393940073,0,0,0,0,0
18042,NG,Go,2020-Q4,NG-Go,339.0,2020,4,1,178517000,0.18989788087409043,0,0,0,0,0
18043,NG,Go,2021-Q1,NG-Go,316.0,2021,5,1,178517000,0.17701395385313443,0,0,0,0,0
18044,NG,Go,2021-Q2,NG-Go,389.0,2021,6,1,178517000,0.21790641787616866,0,0,0,0,0
18045,NG,Go,2021-Q3,NG-Go,534.0,2021,7,1,178517000,0.2991311751821955,0,0,0,0,0
18046,NG,Go,2021-Q4,NG-Go,652.0,2021,8,1,178517000,0.36523132250710016,0,0,0,0,0
18047,NG,Go,2022-Q1,NG-Go,729.0,2022,9,1,178517000,0.40836446949030064,0,0,0,0,0
18048,NG,Go,2022-Q2,NG-Go,792.0,2022,10,1,178517000,0.44365522611291924,0,0,0,0,0
18049,NG,Go,2022-Q3,NG-Go,904.0,2022,11,1,178517000,0.5063943489975744,0,0,0,0,0
18050,NG,Go,2022-Q4,NG-Go,975.0,2022,12,1,178517000,0.5461664715405256,1,0,1,0,1
18051,NG,Go,2023-Q1,NG-Go,1072.0,2023,13,1,178517000,0.6005030333245573,1,1,1,1,1
18052,NG,Go,2023-Q2,NG-Go,887.0,2023,14,1,178517000,0.49687144641686787,1,1,1,1,1
18053,NG,Go,2023-Q3,NG-Go,1005.0,2023,15,1,178517000,0.5629715937417724,1,1,1,1,1
18054,NG,Go,2023-Q4,NG-Go,1009.0,2023,16,1,178517000,0.5652122767019387,1,1,1,1,1
18060,NI,JavaScript,2020-Q1,NI-JavaScript,408.0,2020,1,1,6134270,6.651158165519287,0,0,0,0,0
18061,NI,JavaScript,2020-Q2,NI-JavaScript,480.0,2020,2,1,6134270,7.824891959434456,0,0,0,0,0
18062,NI,JavaScript,2020-Q3,NI-JavaScript,490.0,2020,3,1,6134270,7.987910541922673,0,0,0,0,0
18063,NI,JavaScript,2020-Q4,NI-JavaScript,532.0,2020,4,1,6134270,8.672588588373188,0,0,0,0,0
18064,NI,JavaScript,2021-Q1,NI-JavaScript,551.0,2021,5,1,6134270,8.982323895100803,0,0,0,0,0
18065,NI,JavaScript,2021-Q2,NI-JavaScript,632.0,2021,6,1,6134270,10.302774413255367,0,0,0,0,0
18066,NI,JavaScript,2021-Q3,NI-JavaScript,639.0,2021,7,1,6134270,10.41688742099712,0,0,0,0,0
18067,NI,JavaScript,2021-Q4,NI-JavaScript,706.0,2021,8,1,6134270,11.50911192366818,0,0,0,0,0
18068,NI,JavaScript,2022-Q1,NI-JavaScript,747.0,2022,9,1,6134270,12.177488111869872,0,0,0,0,0
18069,NI,JavaScript,2022-Q2,NI-JavaScript,897.0,2022,10,1,6134270,14.62276684919314,0,0,0,0,0
18070,NI,JavaScript,2022-Q3,NI-JavaScript,887.0,2022,11,1,6134270,14.459748266704922,0,0,0,0,0
18071,NI,JavaScript,2022-Q4,NI-JavaScript,937.0,2022,12,1,6134270,15.27484117914601,1,0,1,0,1
18072,NI,JavaScript,2023-Q1,NI-JavaScript,866.0,2023,13,1,6134270,14.117409243479665,1,1,1,1,1
18073,NI,JavaScript,2023-Q2,NI-JavaScript,1073.0,2023,14,1,6134270,17.491893900985772,1,1,1,1,1
18074,NI,JavaScript,2023-Q3,NI-JavaScript,1074.0,2023,15,1,6134270,17.508195759234592,1,1,1,1,1
18075,NI,JavaScript,2023-Q4,NI-JavaScript,1065.0,2023,16,1,6134270,17.3614790349952,1,1,1,1,1
18081,NI,Python,2020-Q1,NI-Python,0.0,2020,1,1,6134270,0.0,0,0,0,0,0
18082,NI,Python,2020-Q2,NI-Python,0.0,2020,2,1,6134270,0.0,0,0,0,0,0
18083,NI,Python,2020-Q3,NI-Python,116.0,2020,3,1,6134270,1.891015556863327,0,0,0,0,0
18084,NI,Python,2020-Q4,NI-Python,113.0,2020,4,1,6134270,1.8421099821168616,0,0,0,0,0
18085,NI,Python,2021-Q1,NI-Python,109.0,2021,5,1,6134270,1.7769025491215744,0,0,0,0,0
18086,NI,Python,2021-Q2,NI-Python,167.0,2021,6,1,6134270,2.722410327553238,0,0,0,0,0
18087,NI,Python,2021-Q3,NI-Python,142.0,2021,7,1,6134270,2.314863871332693,0,0,0,0,0
18088,NI,Python,2021-Q4,NI-Python,182.0,2021,8,1,6134270,2.9669382012855645,0,0,0,0,0
18089,NI,Python,2022-Q1,NI-Python,151.0,2022,9,1,6134270,2.4615805955720895,0,0,0,0,0
18090,NI,Python,2022-Q2,NI-Python,164.0,2022,10,1,6134270,2.6735047528067724,0,0,0,0,0
18091,NI,Python,2022-Q3,NI-Python,182.0,2022,11,1,6134270,2.9669382012855645,0,0,0,0,0
18092,NI,Python,2022-Q4,NI-Python,213.0,2022,12,1,6134270,3.47229580699904,1,0,1,0,1
18093,NI,Python,2023-Q1,NI-Python,215.0,2023,13,1,6134270,3.5048995234966833,1,1,1,1,1
18094,NI,Python,2023-Q2,NI-Python,242.0,2023,14,1,6134270,3.9450496962148716,1,1,1,1,1
18095,NI,Python,2023-Q3,NI-Python,235.0,2023,15,1,6134270,3.830936688473119,1,1,1,1,1
18096,NI,Python,2023-Q4,NI-Python,276.0,2023,16,1,6134270,4.499312876674812,1,1,1,1,1
18102,NI,Java,2020-Q1,NI-Java,0.0,2020,1,1,6134270,0.0,0,0,0,0,0
18103,NI,Java,2020-Q2,NI-Java,123.0,2020,2,1,6134270,2.005128564605079,0,0,0,0,0
18104,NI,Java,2020-Q3,NI-Java,101.0,2020,3,1,6134270,1.646487683131,0,0,0,0,0
18105,NI,Java,2020-Q4,NI-Java,147.0,2020,4,1,6134270,2.396373162576802,0,0,0,0,0
18106,NI,Java,2021-Q1,NI-Java,145.0,2021,5,1,6134270,2.3637694460791585,0,0,0,0,0
18107,NI,Java,2021-Q2,NI-Java,237.0,2021,6,1,6134270,3.8635404049707622,0,0,0,0,0
18108,NI,Java,2021-Q3,NI-Java,149.0,2021,7,1,6134270,2.4289768790744457,0,0,0,0,0
18109,NI,Java,2021-Q4,NI-Java,151.0,2021,8,1,6134270,2.4615805955720895,0,0,0,0,0
18110,NI,Java,2022-Q1,NI-Java,150.0,2022,9,1,6134270,2.445278737323268,0,0,0,0,0
18111,NI,Java,2022-Q2,NI-Java,142.0,2022,10,1,6134270,2.314863871332693,0,0,0,0,0
18112,NI,Java,2022-Q3,NI-Java,199.0,2022,11,1,6134270,3.244069791515535,0,0,0,0,0
18113,NI,Java,2022-Q4,NI-Java,243.0,2022,12,1,6134270,3.9613515544636932,1,0,1,0,1
18114,NI,Java,2023-Q1,NI-Java,168.0,2023,13,1,6134270,2.7387121858020596,1,1,1,1,1
18115,NI,Java,2023-Q2,NI-Java,206.0,2023,14,1,6134270,3.3581827992572872,1,1,1,1,1
18116,NI,Java,2023-Q3,NI-Java,229.0,2023,15,1,6134270,3.7331255389801883,1,1,1,1,1
18117,NI,Java,2023-Q4,NI-Java,202.0,2023,16,1,6134270,3.292975366262,1,1,1,1,1
18123,NI,Ruby,2020-Q1,NI-Ruby,0.0,2020,1,1,6134270,0.0,0,0,0,0,0
18124,NI,Ruby,2020-Q2,NI-Ruby,0.0,2020,2,1,6134270,0.0,0,0,0,0,0
18125,NI,Ruby,2020-Q3,NI-Ruby,0.0,2020,3,1,6134270,0.0,0,0,0,0,0
18126,NI,Ruby,2020-Q4,NI-Ruby,0.0,2020,4,1,6134270,0.0,0,0,0,0,0
18127,NI,Ruby,2021-Q1,NI-Ruby,0.0,2021,5,1,6134270,0.0,0,0,0,0,0
18128,NI,Ruby,2021-Q2,NI-Ruby,0.0,2021,6,1,6134270,0.0,0,0,0,0,0
18129,NI,Ruby,2021-Q3,NI-Ruby,0.0,2021,7,1,6134270,0.0,0,0,0,0,0
18130,NI,Ruby,2021-Q4,NI-Ruby,0.0,2021,8,1,6134270,0.0,0,0,0,0,0
18131,NI,Ruby,2022-Q1,NI-Ruby,0.0,2022,9,1,6134270,0.0,0,0,0,0,0
18132,NI,Ruby,2022-Q2,NI-Ruby,0.0,2022,10,1,6134270,0.0,0,0,0,0,0
18133,NI,Ruby,2022-Q3,NI-Ruby,0.0,2022,11,1,6134270,0.0,0,0,0,0,0
18134,NI,Ruby,2022-Q4,NI-Ruby,0.0,2022,12,1,6134270,0.0,1,0,1,0,1
18135,NI,Ruby,2023-Q1,NI-Ruby,0.0,2023,13,1,6134270,0.0,1,1,1,1,1
18136,NI,Ruby,2023-Q2,NI-Ruby,0.0,2023,14,1,6134270,0.0,1,1,1,1,1
18137,NI,Ruby,2023-Q3,NI-Ruby,0.0,2023,15,1,6134270,0.0,1,1,1,1,1
18138,NI,Ruby,2023-Q4,NI-Ruby,0.0,2023,16,1,6134270,0.0,1,1,1,1,1
18144,NI,PHP,2020-Q1,NI-PHP,106.0,2020,1,1,6134270,1.7279969743751091,0,0,0,0,0
18145,NI,PHP,2020-Q2,NI-PHP,116.0,2020,2,1,6134270,1.891015556863327,0,0,0,0,0
18146,NI,PHP,2020-Q3,NI-PHP,129.0,2020,3,1,6134270,2.10293971409801,0,0,0,0,0
